,id,latex,path
1531,1531,"s=|P|-1,",/latexf/short/1531.png
1532,1532,"K=\mathbb {Q} ({\sqrt {d}}\,)",/latexf/short/1532.png
1533,1533,X\in K,/latexf/short/1533.png
1534,1534,\phi ,/latexf/short/1534.png
1535,1535,x_{1},/latexf/short/1535.png
1536,1536,pha _{o},/latexf/short/1536.png
1537,1537,s=1,/latexf/short/1537.png
1538,1538,n_{T},/latexf/short/1538.png
1539,1539,\lim _{x\to a}f(g(x))=c,/latexf/short/1539.png
1540,1540,\mathbb {R} ^{1},/latexf/short/1540.png
1541,1541,bx-x^{2},/latexf/short/1541.png
1542,1542,"d_{\mathrm {act} },",/latexf/short/1542.png
1543,1543,"f(1)=-1,",/latexf/short/1543.png
1544,1544,rac {d}{dx}}x,/latexf/short/1544.png
1545,1545,a_{n}\geq a_{n+1},/latexf/short/1545.png
1546,1546,\lim _{y\to b}f(y)=c,/latexf/short/1546.png
1547,1547,"\omega =2\pi \xi ,",/latexf/short/1547.png
1548,1548,x=0,/latexf/short/1548.png
1549,1549,f(x)\to L,/latexf/short/1549.png
1550,1550,"\mathbb {R} _{+},",/latexf/short/1550.png
1551,1551,dx_{\infty },/latexf/short/1551.png
1552,1552,"K^{\times },",/latexf/short/1552.png
1553,1553,"0=1+s,",/latexf/short/1553.png
1554,1554,4,/latexf/short/1554.png
1555,1555,"S,",/latexf/short/1555.png
1556,1556,y=1-x,/latexf/short/1556.png
1557,1557,"M',M,M''",/latexf/short/1557.png
1558,1558,"\gamma :[0,1]\rightarrow M",/latexf/short/1558.png
1559,1559,"{\mathcal {S}}_{n},",/latexf/short/1559.png
1560,1560,2k,/latexf/short/1560.png
1561,1561,\mu (K),/latexf/short/1561.png
1562,1562,\beta \in \mathbb {Q} ,/latexf/short/1562.png
1563,1563,x\in X,/latexf/short/1563.png
1564,1564,\mathbf {r} _{io},/latexf/short/1564.png
1565,1565,"\oint _{C}f(z)dz=0,",/latexf/short/1565.png
1566,1566,P\to Q,/latexf/short/1566.png
1567,1567,\exists ;,/latexf/short/1567.png
1568,1568,"g:U\to \mathbb {C} ,",/latexf/short/1568.png
1569,1569,f(x),/latexf/short/1569.png
1570,1570,5+0=5=0+5.,/latexf/short/1570.png
1571,1571,"B=\{b_{1},\ldots ,b_{n}\}.",/latexf/short/1571.png
1572,1572,G=T,/latexf/short/1572.png
1573,1573,dx=-x/{\sqrt {1-x^{2}}},/latexf/short/1573.png
1574,1574,(1+{\sqrt {5}})/2,/latexf/short/1574.png
1575,1575,"(k-1,j+1)",/latexf/short/1575.png
1576,1576,\mathbf {A} ,/latexf/short/1576.png
1577,1577,x/y/z=(x/y)/z,/latexf/short/1577.png
1578,1578,x_{n}-1\in U,/latexf/short/1578.png
1579,1579,z\mapsto |z|,/latexf/short/1579.png
1580,1580,Pos,/latexf/short/1580.png
1581,1581,x_{i},/latexf/short/1581.png
1582,1582,X_{k},/latexf/short/1582.png
1583,1583,={\sqrt {x\cdot x}},/latexf/short/1583.png
1584,1584,"(x,y)\in R.",/latexf/short/1584.png
1585,1585,"(y,x).",/latexf/short/1585.png
1586,1586,\nu ,/latexf/short/1586.png
1587,1587,\mathbf {L} =m\mathbf {h} .,/latexf/short/1587.png
1588,1588,\mathbb {Q} _{p},/latexf/short/1588.png
1589,1589,r_{1},/latexf/short/1589.png
1590,1590,"(x,y)",/latexf/short/1590.png
1591,1591,t dx/x,/latexf/short/1591.png
1592,1592,U_{v}\subset K_{v}^{\times },/latexf/short/1592.png
1593,1593,\mathbf {Z} [\omega ],/latexf/short/1593.png
1594,1594,\mathbb {Q} (i),/latexf/short/1594.png
1595,1595,\eta \in K^{\times },/latexf/short/1595.png
1596,1596,n\in \mathbb {N} ,/latexf/short/1596.png
1597,1597,frac {d}{dx}},/latexf/short/1597.png
1598,1598,"x_{i}=Mx_{o}\,",/latexf/short/1598.png
1599,1599,[K:\mathbb {Q} ],/latexf/short/1599.png
1600,1600,\alpha \in \mathbb {A} _{L},/latexf/short/1600.png
1601,1601,a\cdot b=b\cdot a,/latexf/short/1601.png
1602,1602,\%,/latexf/short/1602.png
1603,1603,{\frac {11}{18}},/latexf/short/1603.png
1604,1604,|\cdot |_{1},/latexf/short/1604.png
1605,1605,dy,/latexf/short/1605.png
1606,1606,\zeta (s),/latexf/short/1606.png
1607,1607,B_{x},/latexf/short/1607.png
1608,1608,"\lim _{x\to p}f(x)=L,\,",/latexf/short/1608.png
1609,1609,O_{F}/{\mathfrak {p}},/latexf/short/1609.png
1610,1610,R\to A,/latexf/short/1610.png
1611,1611,(4n+2)C_{n}=(n+2)C_{n+1},/latexf/short/1611.png
1612,1612,\delta >0,/latexf/short/1612.png
1613,1613,x^{2}/2,/latexf/short/1613.png
1614,1614,x_{v}\in O_{v}^{\times },/latexf/short/1614.png
1615,1615,"\min(x,y)+\max(x,y)=x+y,",/latexf/short/1615.png
1616,1616,"N\to \infty ,",/latexf/short/1616.png
1617,1617,\beta \in K^{\times },/latexf/short/1617.png
1618,1618,"v(t)=[g*p](t),",/latexf/short/1618.png
1619,1619,u^{2}=v,/latexf/short/1619.png
1620,1620,"(-\infty ,0)\cup (0,\infty ).",/latexf/short/1620.png
1621,1621,|G|,/latexf/short/1621.png
1622,1622,P_{0},/latexf/short/1622.png
